mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
semantic,semantic,random,False,12,0,12,1,0.9,522.0600000000001,19.91678688945583
semantic,semantic,avoid_walls,False,12,0,12,1,0.9,521.3399999999999,13.921293043392213
semantic,semantic,random,exclude_walls,12,0,12,1,0.9,518.52,15.32493393134209
semantic,semantic,random,include_walls,12,0,12,1,0.9,512.12,22.60711392460346
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.9,511.2799999999999,11.33179597416049
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,499.3,15.715470085237651
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,486.86,9.339507481660904
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.7,482.26000000000005,7.5806596019080015
semantic,semantic,avoid_walls,False,12,0,12,1,0.5,478.4,9.22995124580839
semantic,semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,471.9,11.063814893606981
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.5,469.53999999999996,25.26076800099317
semantic,semantic,avoid_walls,False,12,0,12,1,0.7,466.71999999999997,14.44720042084277
random,episodic_semantic,random,False,12,0,12,1,0.99,464.68,53.24942816594372
semantic,semantic,random,include_walls,12,0,12,1,0.7,464.62,23.075302814914476
semantic,semantic,random,include_walls,12,0,12,1,0.5,463.03999999999996,23.227277068136935
semantic,semantic,random,exclude_walls,12,0,12,1,0.5,460.18,15.79840498278229
semantic,semantic,avoid_walls,include_walls,12,0,12,1,0.99,459.98,43.46600510744
semantic,semantic,random,False,12,0,12,1,0.5,458.1,25.887834980932656
semantic,semantic,random,exclude_walls,12,0,12,1,0.7,456.7,22.05393388944476
semantic,semantic,random,False,12,0,12,1,0.7,456.5400000000001,8.02535980501809
random,episodic_semantic,random,False,12,0,12,1,0.7,454.32,21.425162776511165
random,episodic_semantic,random,include_walls,12,0,12,1,0.5,453.84000000000003,22.37003352702003
random,episodic_semantic,random,include_walls,12,0,12,1,0.7,445.64000000000004,14.5774620562017
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.9,443.9200000000001,12.838753833608616
random,episodic_semantic,random,include_walls,12,0,12,1,0.9,442.82,24.10521935183334
random,episodic_semantic,random,False,12,0,12,1,0.5,440.32000000000005,16.858398500450754
random,episodic_semantic,random,False,12,0,12,1,0.9,439.14000000000004,20.97909435604882
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.7,433.82,28.653893278226604
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.5,430.4599999999999,20.2619446253315
random,episodic_semantic,random,include_walls,12,0,12,1,0.99,428.4,50.74347248661645
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.7,419.23999999999995,28.598433523534116
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.9,418.53999999999996,23.038020748319497
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.7,417.37999999999994,10.807293833333132
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.5,415.64,10.673256297869
random,episodic_semantic,random,exclude_walls,12,0,12,1,0.99,414.86,25.714245079332958
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.9,412.9,24.265366265523387
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.99,407.18,40.034055502784135
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.5,405.21999999999997,13.122713134104545
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.9,404.78000000000003,19.607692368047807
random,episodic_semantic,random,False,12,6,6,1,0.99,400.3,33.25254877449246
random,episodic_semantic,avoid_walls,False,12,0,12,1,0.5,397.6,26.17349804668837
episodic,episodic,avoid_walls,False,12,12,0,1,1.0,387.97999999999996,7.118820126959243
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.7,383.1,15.939510657482552
random,episodic_semantic,random,include_walls,12,6,6,1,0.9,376.34,14.119858356230061
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.9,373.15999999999997,21.1604914876758
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.5,368.76000000000005,22.91223254071938
random,episodic_semantic,random,exclude_walls,12,6,6,1,0.99,368.52000000000004,22.41583368960431
random,episodic_semantic,random,include_walls,12,6,6,1,0.99,367.93999999999994,13.415901013349787
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.7,367.36,17.885480144519462
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.9,366.23999999999995,13.43109824251167
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.5,365.64,19.861379609684725
random,episodic_semantic,avoid_walls,exclude_walls,12,0,12,1,0.99,363.52,46.5495177203803
random,episodic_semantic,avoid_walls,False,12,6,6,1,0.9,362.4,22.130070040557946
random,episodic_semantic,avoid_walls,include_walls,12,6,6,1,0.7,361.7,13.573650945858292
random,episodic_semantic,avoid_walls,exclude_walls,12,6,6,1,0.7,361.48,7.063540188885445
random,episodic_semantic,avoid_walls,include_walls,12,0,12,1,0.99,360.06000000000006,38.31248360521672
