mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,episodic_capacity,semantic_capacity,short_capacity,semantic_decay_factor,test_mean,test_std
random,episodic_semantic,random,exclude_walls,96,0,96,1,0.5,214.04000000000002,45.751354078322095
random,episodic_semantic,random,include_walls,96,0,96,1,0.5,214.04000000000002,45.751354078322095
random,random,random,include_walls,96,48,48,1,0.7,212.63999999999996,36.835721792846684
random,episodic_semantic,random,False,96,0,96,1,0.7,212.11999999999998,39.646104474462554
random,random,avoid_walls,False,96,0,96,1,0.9,210.5,15.226687098643616
random,random,random,exclude_walls,96,48,48,1,0.7,210.33999999999997,36.45438793890251
random,episodic_semantic,random,False,96,0,96,1,0.5,208.56,39.5268819918799
random,random,random,False,96,48,48,1,0.5,205.94,28.30919285320583
random,random,random,False,96,48,48,1,0.7,204.78,28.420372974329524
random,random,avoid_walls,exclude_walls,96,0,96,1,0.99,197.04000000000002,26.24054877474936
random,random,avoid_walls,False,96,0,96,1,0.7,195.48,22.663309555314296
random,random,random,include_walls,96,48,48,1,0.5,194.07999999999998,36.874565760155065
random,random,avoid_walls,include_walls,96,0,96,1,0.9,187.2,13.376098085764774
random,random,avoid_walls,False,96,96,0,1,1.0,187.06,17.107261616050653
random,random,avoid_walls,exclude_walls,96,0,96,1,0.9,182.68,25.663156469927852
random,random,avoid_walls,False,96,0,96,1,0.99,181.26000000000002,11.236654306331582
random,random,avoid_walls,include_walls,96,0,96,1,0.99,171.74,22.89031236134623
random,random,avoid_walls,exclude_walls,96,0,96,1,0.7,167.45999999999998,27.657158205426676
random,random,avoid_walls,include_walls,96,0,96,1,0.7,163.98000000000002,31.154030236873037
random,random,avoid_walls,False,96,0,96,1,0.5,157.64000000000001,26.714310771569608
random,random,avoid_walls,include_walls,96,0,96,1,0.5,143.56,21.629479882789596
random,random,avoid_walls,exclude_walls,96,0,96,1,0.5,138.66,26.82421294278734
random,random,random,False,96,96,0,1,1.0,130.07999999999998,19.815387959865937
random,random,random,False,96,0,96,1,0.99,124.4,16.54448548610684
random,random,random,exclude_walls,96,0,96,1,0.99,123.73999999999998,17.303595002195355
random,random,random,include_walls,96,0,96,1,0.99,123.73999999999998,17.303595002195355
random,random,random,False,96,0,96,1,0.9,123.53999999999999,12.972524812078792
random,random,random,exclude_walls,96,0,96,1,0.9,123.0,17.51022558392667
random,random,random,include_walls,96,0,96,1,0.9,123.0,17.51022558392667
random,random,random,exclude_walls,96,0,96,1,0.7,122.02000000000001,18.320414842464675
random,random,random,include_walls,96,0,96,1,0.7,122.02000000000001,18.320414842464675
random,random,random,exclude_walls,96,0,96,1,0.5,120.82000000000001,18.293539843343606
random,random,random,include_walls,96,0,96,1,0.5,120.82000000000001,18.293539843343606
random,random,random,False,96,0,96,1,0.7,119.52000000000001,11.743662120480133
random,random,random,False,96,0,96,1,0.5,118.2,11.781171418836069
episodic,episodic,avoid_walls,False,192,192,0,1,1.0,587.9399999999999,72.36553323233375
semantic,semantic,avoid_walls,False,192,0,192,1,0.9,557.0000000000001,59.812540491104365
random,episodic_semantic,avoid_walls,False,192,96,96,1,0.5,540.22,48.26897139985478
semantic,semantic,avoid_walls,exclude_walls,192,0,192,1,0.9,532.74,55.393270349384494
semantic,semantic,avoid_walls,include_walls,192,0,192,1,0.9,532.74,55.3932703493845
semantic,semantic,avoid_walls,include_walls,192,0,192,1,0.7,527.08,19.45182767762452
semantic,semantic,avoid_walls,exclude_walls,192,0,192,1,0.7,527.0799999999999,19.451827677624518
semantic,semantic,avoid_walls,False,192,0,192,1,0.99,516.5600000000001,34.84821946671021
semantic,semantic,avoid_walls,False,192,0,192,1,0.7,511.66,20.430428287238616
random,episodic_semantic,avoid_walls,False,192,96,96,1,0.7,511.46000000000004,39.4042941822335
random,episodic_semantic,avoid_walls,include_walls,192,96,96,1,0.9,507.68,45.97662014546087
random,episodic_semantic,avoid_walls,include_walls,192,96,96,1,0.99,500.64000000000004,53.28499225860882
random,episodic_semantic,avoid_walls,False,192,96,96,1,0.9,500.34000000000003,57.51596647888307
random,episodic_semantic,avoid_walls,False,192,96,96,1,0.99,497.21999999999997,14.143464922005515
random,episodic_semantic,avoid_walls,exclude_walls,192,96,96,1,0.5,495.14,27.019444849959456
random,episodic_semantic,avoid_walls,exclude_walls,192,96,96,1,0.9,493.06000000000006,44.56889498293626
